-0.414545;0.105283;0
-0.428108;0.0985042;0
-0.412459;0.0985042;0
0.142056;-0.00474121;0
0.0758062;-0.195067;0
0.344978;0.172027;0
0.175441;-0.133016;0
-0.387419;0.236686;0
0.0486804;-0.100686;0
-0.407764;0.153255;0
0.160835;-0.00474121;0
0.137883;0.04271;0
-0.204842;0.109454;0
0.00642672;-0.11633;0
0.00746998;-0.110072;0
0.0231195;-0.101729;0
0.334023;0.230429;0
0.390883;0.236165;0
0.397665;0.232515;0
-0.422892;0.237729;0
-0.418719;0.237729;0
0.0241628;-0.102772;0
-0.46984;0.132919;0
-0.142244;0.148041;0
-0.312302;0.145434;0
0.154054;0.0500101;0
0.177528;-0.212796;0
0.28864;0.164727;0
0.00642672;-0.103294;0
0.1624;0.0500101;0
0.12432;-0.210189;0
0.132666;0.04271;0
-0.00400629;0.17307;0
-0.294566;0.0990256;0
0.395578;0.226779;0
0.216652;-0.42033;0
0.0998021;0.156906;0
0.55103;-0.268069;0
0.0231195;-0.115808;0
-0.390028;0.223129;0
0.129015;0.113626;0
-0.188149;0.180892;0
-0.00139804;0.182978;0
0.161879;0.0223737;0
0.100324;-0.107465;0
-0.245531;0.141784;0
0.150924;-0.0182987;0
0.1624;-0.118415;0
-0.225186;0.114669;0
0.0893691;0.169942;0
0.0486804;-0.204453;0
0.0846743;-0.108508;0
-0.393679;0.224171;0
0.197351;-0.149702;0
-0.404112;-0.0474993;0
0.579721;0.209571;0
0.542162;0.293523;0
-0.131289;0.116233;0
0.292813;0.163684;0
-0.480273;0.148041;0
0.570331;0.153777;0
0.577634;0.156906;0
-0.00922279;0.148041;0
0.150924;-0.208625;0
0.100324;0.163163;0
0.172833;0.0906825;0
0.555203;0.363918;0
-0.215275;0.116755;0
0.479042;0.239293;0
-0.186062;0.116755;0
0.0799794;0.153255;0
-0.129202;0.116755;0
0.28864;0.162641;0
-0.214753;0.0896397;0
0.171268;0.0609604;0
0.229693;0.162641;0
0.159792;-0.217489;0
-0.0973818;0.178806;0
-0.21058;0.0891182;0
0.137361;-0.00474121;0
-0.478708;0.156906;0
0.0971939;-0.0130842;0
-0.107815;0.178806;0
0.029901;-0.113201;0
0.55416;0.363396;0
0.154575;-0.0162129;0
0.175963;-0.128844;0
-0.122421;0.138655;0
0.104497;-0.115287;0
0.54164;0.305516;0
0.0638083;-0.115287;0
0.194743;0.141784;0
0.292291;0.16212;0
0.136318;0.055746;0
0.0272927;-0.11633;0
-0.068691;0.160556;0
-0.0728642;0.160556;0
0.0351175;-0.116851;0
-0.114075;0.168377;0
0.575026;0.153777;0
0.596414;0.190278;0
-0.0796457;0.150648;0
-0.151112;0.139698;0
0.475912;0.233557;0
0.190569;-0.118415;0
0.284988;-0.352542;0
0.163444;0.168899;0
0.50043;0.15482;0
0.288118;0.164831;0
0.173563;-0.0122499;0
-0.41924;0.238042;0
0.524113;0.242422;0
0.288118;0.162954;0
0.301264;0.173592;0
0.154158;-0.0160043;0
0.132875;0.0421885;0
0.171686;0.0609604;0
0.141639;-0.00411545;0
0.194221;0.141679;0
0.2925;0.162329;0
-0.404217;-0.0479165;0
-0.469945;0.132919;0
0.137883;0.0421885;0
-0.312823;0.145434;0
0.690624;0.17234;0
0.172938;0.0909954;0
0.129119;0.113522;0
0.0796664;0.153568;0
-0.0730728;0.161077;0
0.55416;0.363188;0
0.555412;0.364439;0
0.162296;0.050323;0
0.00642672;-0.116121;0
0.100324;0.166709;0
0.154158;0.050323;0
-0.407347;0.152943;0
-0.393575;0.22365;0
-0.210789;0.0891182;0
-0.00922279;0.147937;0
0.54164;0.304995;0
-0.245218;0.142305;0
-0.0943562;0.164831;0
-0.150694;0.139802;0
-0.0943562;0.161703;0
0.550404;-0.267547;0
0.479042;0.239293;0
0.591719;0.371948;0
0.0489934;-0.101104;0
0.0389777;-0.101104;0
0.16167;0.0221652;0
0.0990719;-0.0879632;0
-0.00171107;0.182978;0
-0.068691;0.160451;0
0.0433596;-0.110489;0
-0.113762;0.168586;0
0.0389777;-0.117998;0
0.241169;0.157948;0
0.163548;0.169212;0
-0.122525;0.139177;0
0.177319;-0.212483;0
-0.0793326;0.15044;0
0.197351;-0.149285;0
0.165426;0.124785;0
0.0502453;-0.23501;0
-0.131289;0.116025;0
-0.214544;0.0897439;0
